475.4057142857144,-385.88428571428585,37.36714285714285
471.4052380952382,-355.8038095238096,41.93857142857142
475.4057142857144,-321.9371428571428,41.93857142857142
478.54857142857156,-296.0742857142857,35.43857142857142
487.83476190476205,-262.852380952381,30.43809523809523
505.41238095238094,-236.48857142857148,20.147142857142853
521.4871428571427,-214.12476190476198,1.6433333333333335
539.635238095238,-189.90666666666672,-14.645238095238094
564.64,-177.82904761904763,-37.08142857142857
586.9333333333332,-163.68285714285713,-59.87428571428571
608.8647619047617,-161.11142857142855,-85.7342857142857
633.4447619047618,-163.11142857142855,-108.81523809523812
655.592857142857,-171.4695238095238,-131.2457142857143
675.5266666666666,-189.90714285714293,-155.54
694.7438095238095,-203.76476190476197,-174.3995238095238
710.1076190476192,-225.48571428571432,-192.7642857142858
725.7514285714287,-255.70523809523814,-205.19333333333338
735.0385714285717,-285.85571428571427,-221.84238095238098
738.1833333333336,-316.36571428571426,-225.0580952380953
739.3976190476193,-346.6609523809525,-232.34476190476192
740.8990476190478,-377.7366666666668,-229.70190476190484
736.4685714285716,-412.03047619047635,-224.34238095238098
725.4657142857145,-438.60999999999996,-219.91190476190482
711.7504761904763,-464.6176190476191,-200.05000000000004
695.6009523809524,-490.62142857142874,-183.61904761904765
677.5266666666668,-509.7719047619047,-164.89761904761903
654.0185714285714,-521.8442857142855,-141.3942857142857
630.6590476190476,-528.9871428571427,-121.38761904761907
613.1514285714284,-536.2766666666665,-96.66523809523808
590.1485714285712,-532.845238095238,-75.44809523809523
568.4971428571428,-525.9876190476189,-50.65380952380953
551.925238095238,-513.9866666666665,-30.294761904761902
530.060476190476,-502.62476190476195,-9.357619047619048
513.9871428571427,-479.6200000000001,4.928571428571429
496.12285714285724,-455.8990476190477,16.573809523809523
486.54857142857156,-433.60999999999996,29.437142857142856
482.04857142857156,-495.6942857142859,16.146190476190476
503.48428571428565,-517.2723809523808,-0.8571428571428571
520.7014285714283,-537.4904761904761,-26.008095238095237
545.2795238095238,-552.3538095238094,-48.439523809523806
567.4271428571427,-559.5680952380951,-74.87666666666667
596.6499999999999,-564.7828571428571,-101.0242857142857
619.1533333333331,-557.7114285714285,-126.6019047619048
642.4457142857142,-553.4971428571428,-150.82571428571427
666.8823809523809,-540.778095238095,-176.18571428571428
691.8142857142857,-518.4866666666666,-201.4071428571429
712.6800000000002,-495.05095238095237,-220.9842857142857
728.1809523809525,-467.54714285714294,-235.2028571428572
742.6857142857145,-430.0380952380952,-252.63333333333338
744.4009523809526,-397.3142857142858,-262.1366666666667
756.261428571429,-359.6614285714287,-265.28238095238095
749.9028571428574,-323.15142857142854,-263.8528571428572
748.2595238095241,-286.99904761904753,-254.91952380952384
741.0423809523812,-256.56285714285724,-246.70380952380955
