,0,1,2
0,-0.030000000000000016,-0.012380952380952385,0.009047619047619049
1,-0.030000000000000016,-0.01047619047619048,0.007142857142857143
2,-0.030000000000000016,-0.011904761904761908,0.009047619047619049
3,-0.030000000000000016,-0.012380952380952385,0.009047619047619049
4,-0.030000000000000016,-0.011428571428571429,0.010000000000000002
5,-0.030000000000000016,-0.010952380952380955,0.009523809523809526
6,-0.030000000000000016,-0.01142857142857143,0.009523809523809526
7,-0.030000000000000016,-0.010000000000000002,0.010000000000000002
8,-0.030000000000000016,-0.010952380952380955,0.010000000000000002
9,-0.030000000000000016,-0.011904761904761908,0.010000000000000002
10,-0.030000000000000016,-0.013333333333333334,0.010000000000000002
11,-0.030000000000000016,-0.010952380952380953,0.010000000000000002
12,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
13,-0.030000000000000016,-0.011904761904761904,0.010000000000000002
14,-0.030000000000000016,-0.010952380952380956,0.009523809523809526
15,-0.030000000000000016,-0.010476190476190477,0.010000000000000002
16,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
17,-0.030000000000000016,-0.011904761904761908,0.009523809523809526
18,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
19,-0.030000000000000016,-0.012380952380952385,0.009523809523809526
20,-0.030000000000000016,-0.011904761904761904,0.009047619047619049
21,-0.030000000000000016,-0.01142857142857143,0.008095238095238096
22,-0.030000000000000016,-0.01142857142857143,0.009523809523809526
23,-0.030000000000000016,-0.012380952380952385,0.010000000000000002
24,-0.030000000000000016,-0.012380952380952381,0.009523809523809526
25,-0.030000000000000016,-0.01142857142857143,0.009047619047619049
26,-0.030000000000000016,-0.011904761904761908,0.009523809523809526
27,-0.030000000000000016,-0.012380952380952385,0.010000000000000002
28,-0.030000000000000016,-0.011904761904761904,0.010000000000000002
29,-0.030000000000000016,-0.010952380952380955,0.010000000000000002
30,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
31,-0.030000000000000016,-0.010952380952380953,0.010000000000000002
32,-0.030000000000000016,-0.011904761904761908,0.010000000000000002
33,-0.030000000000000016,-0.012380952380952385,0.010000000000000002
34,-0.030000000000000016,-0.010476190476190477,0.010000000000000002
35,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
36,-0.030000000000000016,-0.013333333333333334,0.009047619047619049
37,-0.03142857142857144,-0.014761904761904764,0.007142857142857143
38,-0.031428571428571445,-0.013333333333333334,0.007619047619047619
39,-0.030476190476190494,-0.01285714285714286,0.009523809523809526
40,-0.030000000000000016,-0.010000000000000002,0.010000000000000002
41,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
42,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
43,-0.030476190476190494,-0.014285714285714287,0.007619047619047619
44,-0.030000000000000016,-0.013333333333333334,0.010000000000000002
45,-0.030476190476190487,-0.014285714285714287,0.006666666666666666
46,-0.030000000000000016,-0.012380952380952381,0.009523809523809526
47,-0.030000000000000016,-0.014761904761904764,0.008095238095238096
48,-0.030000000000000016,-0.014761904761904764,0.008095238095238096
49,-0.030476190476190494,-0.015238095238095242,0.008095238095238096
50,-0.030000000000000016,-0.013333333333333338,0.006190476190476189
51,-0.030476190476190494,-0.015714285714285715,0.007619047619047619
52,-0.030000000000000016,-0.013333333333333332,0.010000000000000002
53,-0.030000000000000016,-0.011428571428571434,0.010000000000000002
54,-0.030000000000000016,-0.013809523809523811,0.010000000000000002
55,-0.030000000000000016,-0.011904761904761908,0.009523809523809526
56,-0.030000000000000016,-0.012380952380952381,0.009523809523809526
57,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
58,-0.030000000000000016,-0.012857142857142859,0.009523809523809526
59,-0.030000000000000016,-0.01190476190476191,0.010000000000000002
60,-0.030000000000000016,-0.01142857142857143,0.008571428571428572
61,-0.030000000000000016,-0.010952380952380955,0.009047619047619049
62,-0.030000000000000016,-0.011904761904761904,0.008095238095238096
63,-0.030000000000000016,-0.01285714285714286,0.009523809523809526
64,-0.030000000000000016,-0.01142857142857143,0.009523809523809526
65,-0.030000000000000016,-0.013333333333333334,0.009523809523809526
66,-0.030000000000000016,-0.012380952380952385,0.009523809523809526
67,-0.030000000000000016,-0.010952380952380955,0.006666666666666666
68,-0.030000000000000016,-0.012857142857142859,0.009047619047619049
69,-0.030000000000000016,-0.012857142857142859,0.008571428571428572
70,-0.030000000000000016,-0.01142857142857143,0.007142857142857143
71,-0.030000000000000016,-0.012380952380952381,0.007142857142857143
72,-0.030000000000000016,-0.010952380952380955,0.008571428571428572
73,-0.030000000000000016,-0.011904761904761908,0.009047619047619049
74,-0.030000000000000016,-0.012380952380952385,0.009523809523809526
75,-0.030000000000000016,-0.01142857142857143,0.009047619047619049
76,-0.030000000000000016,-0.01285714285714286,0.008571428571428572
77,-0.030000000000000016,-0.011904761904761908,0.010000000000000002
78,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
79,-0.030000000000000016,-0.011904761904761908,0.009523809523809526
80,-0.030000000000000016,-0.011428571428571432,0.009523809523809526
81,-0.030000000000000016,-0.011904761904761904,0.010000000000000002
82,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
83,-0.030000000000000016,-0.011904761904761904,0.010000000000000002
84,-0.030000000000000016,-0.012857142857142859,0.009523809523809526
85,-0.030000000000000016,-0.011904761904761908,0.010000000000000002
86,-0.030000000000000016,-0.012857142857142859,0.009523809523809526
87,-0.030000000000000016,-0.012380952380952385,0.010000000000000002
88,-0.030000000000000016,-0.012857142857142859,0.010000000000000002
89,-0.030000000000000016,-0.011428571428571432,0.009523809523809526
90,-0.030000000000000016,-0.01142857142857143,0.009523809523809526
91,-0.030000000000000016,-0.011904761904761904,0.010000000000000002
92,-0.030000000000000016,-0.013333333333333338,0.009523809523809526
93,-0.030000000000000016,-0.01190476190476191,0.009523809523809526
94,-0.030000000000000016,-0.013333333333333338,0.009047619047619049
95,-0.030000000000000016,-0.013333333333333334,0.007142857142857143
96,-0.030000000000000016,-0.013809523809523811,0.008571428571428572
97,-0.030000000000000016,-0.013333333333333334,0.008571428571428572
98,-0.030000000000000016,-0.013333333333333338,0.009523809523809526
99,-0.030000000000000016,-0.012380952380952381,0.009047619047619049
100,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
101,-0.030000000000000016,-0.012857142857142859,0.010000000000000002
102,-0.030000000000000016,-0.014285714285714287,0.010000000000000002
103,-0.030000000000000016,-0.011904761904761908,0.009523809523809526
104,-0.030000000000000016,-0.012857142857142859,0.010000000000000002
105,-0.030000000000000016,-0.013333333333333334,0.010000000000000002
106,-0.030000000000000016,-0.011428571428571432,0.010000000000000002
107,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
108,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
109,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
110,-0.030000000000000016,-0.01285714285714286,0.008095238095238096
111,-0.030000000000000016,-0.013333333333333334,0.009523809523809526
112,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
113,-0.030000000000000016,-0.010952380952380955,0.010000000000000002
114,-0.030000000000000016,-0.012857142857142859,0.010000000000000002
115,-0.030000000000000016,-0.013333333333333334,0.010000000000000002
116,-0.030000000000000016,-0.011363636363636366,0.010000000000000002
117,-0.030000000000000016,-0.011818181818181821,0.010000000000000002
118,-0.030000000000000016,-0.013181818181818183,0.009545454545454548
119,-0.030000000000000016,-0.013333333333333334,0.010000000000000002
120,-0.030000000000000016,-0.010952380952380956,0.010000000000000002
121,-0.030000000000000016,-0.012727272727272728,0.010000000000000002
122,-0.030000000000000016,-0.012272727272727279,0.010000000000000002
123,-0.030000000000000016,-0.015454545454545455,0.010000000000000002
124,-0.030000000000000016,-0.011904761904761904,0.010000000000000002
125,-0.030000000000000016,-0.012857142857142859,0.010000000000000002
126,-0.030000000000000016,-0.01285714285714286,0.010000000000000002
127,-0.030000000000000016,-0.012380952380952385,0.010000000000000002
128,-0.030000000000000016,-0.012380952380952381,0.010000000000000002
129,-0.030000000000000016,-0.011904761904761904,0.009523809523809526
130,-0.030000000000000016,-0.01142857142857143,0.010000000000000002
131,-0.030000000000000016,-0.011818181818181821,0.010000000000000002
132,-0.030000000000000016,-0.011904761904761908,0.008571428571428572
133,-0.030000000000000016,-0.011904761904761908,0.008571428571428572
134,-0.030000000000000016,-0.014090909090909093,0.009090909090909092
135,-0.030000000000000016,-0.010952380952380956,0.009047619047619049
136,-0.030000000000000016,-0.013809523809523811,0.009523809523809526
137,-0.030000000000000016,-0.01142857142857143,0.008571428571428572
138,-0.030000000000000016,-0.012727272727272728,0.007272727272727273
139,-0.030000000000000016,-0.010952380952380955,0.008571428571428572
140,-0.030000000000000016,-0.01142857142857143,0.008571428571428572
141,-0.030000000000000016,-0.011904761904761908,0.009523809523809526
142,-0.030000000000000016,-0.010952380952380955,0.010000000000000002
143,-0.030000000000000016,-0.013181818181818183,0.009090909090909092
144,-0.030000000000000016,-0.012380952380952385,0.008095238095238096
145,-0.030000000000000016,-0.01142857142857143,0.008095238095238096
146,-0.030000000000000016,-0.012380952380952385,0.009523809523809526
147,-0.030000000000000016,-0.012857142857142859,0.009523809523809526
148,-0.030000000000000016,-0.01047619047619048,0.010000000000000002
