-0.03,-0.0104761904761904,0.0071428571428571
-0.03,-0.0119047619047619,0.009047619047619
-0.03,-0.0123809523809523,0.009047619047619
-0.03,-0.0114285714285714,0.01
-0.03,-0.0109523809523809,0.0095238095238095
-0.03,-0.0114285714285714,0.0095238095238095
-0.03,-0.01,0.01
-0.03,-0.0109523809523809,0.01
-0.03,-0.0119047619047619,0.01
-0.03,-0.0133333333333333,0.01
-0.03,-0.0109523809523809,0.01
-0.03,-0.0114285714285714,0.01
-0.03,-0.0119047619047619,0.01
-0.03,-0.0109523809523809,0.0095238095238095
-0.03,-0.0104761904761904,0.01
-0.03,-0.0114285714285714,0.01
-0.03,-0.0119047619047619,0.0095238095238095
-0.03,-0.0123809523809523,0.01
-0.03,-0.0123809523809523,0.0095238095238095
-0.03,-0.0119047619047619,0.009047619047619
-0.03,-0.0114285714285714,0.008095238095238
-0.03,-0.0114285714285714,0.0095238095238095
-0.03,-0.0123809523809523,0.01
-0.03,-0.0123809523809523,0.0095238095238095
-0.03,-0.0114285714285714,0.009047619047619
-0.03,-0.0119047619047619,0.0095238095238095
-0.03,-0.0123809523809523,0.01
-0.03,-0.0119047619047619,0.01
-0.03,-0.0109523809523809,0.01
-0.03,-0.0114285714285714,0.01
-0.03,-0.0109523809523809,0.01
-0.03,-0.0119047619047619,0.01
-0.03,-0.0123809523809523,0.01
-0.03,-0.0104761904761904,0.01
-0.03,-0.0123809523809523,0.01
-0.03,-0.0133333333333333,0.009047619047619
-0.0314285714285714,-0.0147619047619047,0.0071428571428571
-0.0314285714285714,-0.0133333333333333,0.0076190476190476
-0.0304761904761904,-0.0128571428571428,0.0095238095238095
-0.03,-0.01,0.01
-0.03,-0.0114285714285714,0.01
-0.03,-0.0114285714285714,0.01
-0.0304761904761904,-0.0142857142857142,0.0076190476190476
-0.03,-0.0133333333333333,0.01
-0.0304761904761904,-0.0142857142857142,0.0066666666666666
-0.03,-0.0123809523809523,0.0095238095238095
-0.03,-0.0147619047619047,0.008095238095238
-0.03,-0.0147619047619047,0.008095238095238
-0.0304761904761904,-0.0152380952380952,0.008095238095238
-0.03,-0.0133333333333333,0.0061904761904761
-0.0304761904761904,-0.0157142857142857,0.0076190476190476
-0.03,-0.0133333333333333,0.01
-0.03,-0.0114285714285714,0.01
-0.03,-0.0138095238095238,0.01
-0.03,-0.0119047619047619,0.0095238095238095
-0.03,-0.0123809523809523,0.0095238095238095
-0.03,-0.0114285714285714,0.01
-0.03,-0.0128571428571428,0.0095238095238095
-0.03,-0.0119047619047619,0.01
-0.03,-0.0114285714285714,0.0085714285714285
-0.03,-0.0109523809523809,0.009047619047619
-0.03,-0.0119047619047619,0.008095238095238
-0.03,-0.0128571428571428,0.0095238095238095
-0.03,-0.0114285714285714,0.0095238095238095
-0.03,-0.0133333333333333,0.0095238095238095
-0.03,-0.0123809523809523,0.0095238095238095
-0.03,-0.0109523809523809,0.0066666666666666
-0.03,-0.0128571428571428,0.009047619047619
-0.03,-0.0128571428571428,0.0085714285714285
-0.03,-0.0114285714285714,0.0071428571428571
-0.03,-0.0123809523809523,0.0071428571428571
-0.03,-0.0109523809523809,0.0085714285714285
-0.03,-0.0119047619047619,0.009047619047619
-0.03,-0.0123809523809523,0.0095238095238095
-0.03,-0.0114285714285714,0.009047619047619
-0.03,-0.0128571428571428,0.0085714285714285
-0.03,-0.0119047619047619,0.01
-0.03,-0.0123809523809523,0.01
-0.03,-0.0119047619047619,0.0095238095238095
-0.03,-0.0114285714285714,0.0095238095238095
-0.03,-0.0119047619047619,0.01
-0.03,-0.0123809523809523,0.01
-0.03,-0.0119047619047619,0.01
-0.03,-0.0128571428571428,0.0095238095238095
-0.03,-0.0119047619047619,0.01
-0.03,-0.0128571428571428,0.0095238095238095
-0.03,-0.0123809523809523,0.01
-0.03,-0.0128571428571428,0.01
-0.03,-0.0114285714285714,0.0095238095238095
-0.03,-0.0114285714285714,0.0095238095238095
-0.03,-0.0119047619047619,0.01
-0.03,-0.0133333333333333,0.0095238095238095
-0.03,-0.0119047619047619,0.0095238095238095
-0.03,-0.0133333333333333,0.009047619047619
-0.03,-0.0133333333333333,0.0071428571428571
-0.03,-0.0138095238095238,0.0085714285714285
-0.03,-0.0133333333333333,0.0085714285714285
-0.03,-0.0133333333333333,0.0095238095238095
-0.03,-0.0123809523809523,0.009047619047619
-0.03,-0.0123809523809523,0.01
