,0,1,2
55,190.26666666666668,63.853809523809524,147.42714285714288
56,181.35571428571427,69.28428571428573,156.60428571428574
57,172.8695238095238,73.11952380952381,165.8352380952381
58,162.44619047619048,74.06666666666665,175.24047619047622
59,152.51904761904763,73.6595238095238,185.03666666666663
60,142.39190476190475,69.96952380952382,194.57428571428574
61,133.04380952380953,64.42999999999999,202.81714285714284
62,124.69142857142857,55.727619047619044,210.5709523809524
63,116.94285714285715,46.03142857142856,217.62285714285713
64,111.18380952380951,34.52857142857143,222.62666666666667
65,106.54428571428573,22.136190476190475,226.5266666666667
66,103.56095238095237,9.376190476190477,228.54476190476188
67,102.38285714285715,-4.563333333333333,229.2652380952381
68,102.96428571428571,-18.17666666666667,228.12666666666667
69,104.79428571428573,-32.411904761904765,225.62571428571425
70,109.06000000000002,-44.60952380952382,220.30142857142852
71,114.29190476190475,-56.279999999999994,214.7623809523809
72,77.17809523809524,-68.81333333333333,228.5847619047619
73,71.17285714285714,-51.903333333333336,235.25142857142856
74,67.81190476190474,-36.9404761904762,238.73571428571427
75,65.17952380952381,-17.984285714285715,242.97285714285715
76,65.06428571428572,1.5342857142857145,243.07666666666668
77,68.07428571428571,22.59952380952381,241.41999999999993
78,73.30571428571429,41.18380952380953,237.96714285714287
79,81.0485714285714,58.95333333333333,230.4619047619048
80,90.14666666666666,74.9342857142857,223.3761904761904
81,101.61952380952383,88.29809523809524,212.49476190476187
82,114.34476190476187,98.67476190476188,200.79428571428568
83,128.53428571428572,105.93380952380953,187.92428571428573
84,142.93809523809523,109.92714285714285,172.78142857142856
85,157.93666666666667,110.5385714285714,159.55190476190478
86,172.45523809523812,107.3695238095238,147.04190476190476
87,185.54761904761904,100.88142857142859,132.59190476190474
88,198.4804761904762,90.91333333333334,120.38380952380955
89,208.57761904761907,79.13,109.89238095238095
90,217.82571428571433,64.45285714285716,99.95857142857142
91,224.71428571428572,48.29380952380953,91.93666666666667
92,229.91095238095235,29.686666666666664,85.89666666666668
93,232.1138095238095,10.38190476190476,82.5957142857143
94,232.67857142857142,-9.167142857142858,80.08999999999999
95,230.94523809523807,-29.534761904761904,81.87380952380953
96,226.06238095238098,-48.21238095238096,85.14142857142858
97,219.05904761904762,-66.83619047619048,90.3552380952381
98,209.8557142857143,-83.36238095238095,98.25
99,199.9404761904762,-96.34761904761906,106.88095238095238
100,188.37761904761905,-107.63095238095237,118.05333333333336
101,175.27476190476193,-116.32714285714285,130.12190476190474
102,161.09285714285718,-121.24523809523808,142.95714285714288
103,147.72285714285715,-123.84333333333333,154.94761904761904
104,133.25380952380954,-122.48333333333333,170.09
105,119.58285714285715,-118.72809523809526,182.98999999999998
106,107.18380952380953,-110.67285714285715,196.42809523809524
107,94.83666666666666,-100.45809523809524,208.52523809523808
108,80.87428571428572,-141.4961904761905,188.48190476190476
109,98.14333333333335,-150.3204761904762,172.2571428571429
110,115.98380952380951,-155.51238095238097,154.2552380952381
111,134.08619047619047,-156.66904761904757,137.18904761904759
112,151.63571428571427,-153.38285714285715,120.46000000000001
113,169.35190476190473,-145.74,103.66000000000001
114,185.62333333333333,-135.45095238095237,88.39809523809524
115,200.20095238095234,-121.21619047619048,75.23190476190476
116,214.03619047619046,-103.06761904761905,63.779047619047624
117,225.05190476190472,-82.52047619047619,53.392380952380954
118,233.44,-61.14739130434783,46.93260869565218
119,239.49608695652165,-36.94434782608696,42.76130434782608
120,242.767619047619,-8.35857142857143,41.09095238095237
121,242.08952380952377,15.544761904761904,42.40428571428572
122,239.46272727272725,40.21590909090908,47.375
123,232.33523809523805,64.76666666666665,54.85190476190477
124,223.1619047619048,85.6995238095238,65.16238095238096
125,212.50666666666663,104.30666666666667,76.3642857142857
126,198.56190476190477,119.77999999999999,90.25666666666667
127,183.0361904761905,132.47095238095235,106.59571428571428
128,166.38238095238097,140.9328571428572,122.16857142857141
129,148.1057142857143,145.59999999999997,139.68190476190475
130,129.1218181818182,146.0740909090909,159.57818181818183
131,109.83695652173911,141.63782608695652,175.98869565217393
132,92.53043478260871,132.52999999999997,193.96434782608696
133,74.46857142857144,119.04142857142858,210.6452380952381
134,60.28173913043479,102.55434782608694,222.97000000000006
135,47.915217391304346,82.65695652173913,234.41130434782605
136,37.38333333333335,59.77428571428571,243.25714285714284
137,30.49285714285714,35.848571428571425,247.9014285714286
138,26.29,10.464545454545453,251.84136363636364
139,25.47863636363637,-15.392272727272728,250.7990909090909
140,28.75,-41.36380952380952,247.11666666666665
141,33.534285714285716,-66.13333333333335,239.87380952380948
142,42.690000000000005,-88.83380952380953,230.32952380952378
143,54.67173913043479,-110.15391304347824,218.27173913043475
144,6.005238095238094,-110.53619047619047,225.43523809523808
145,-4.9576190476190485,-83.88666666666668,237.43238095238098
146,-10.985714285714288,-62.3152380952381,245.18095238095233
147,-16.008571428571422,-31.494285714285713,250.99476190476196
148,-16.90380952380952,-0.959047619047619,252.9242857142857
149,-13.665238095238092,30.413809523809523,252.27380952380943
150,-6.836249999999999,61.30916666666667,245.8704166666666
151,3.5976190476190473,89.29142857142857,237.45
152,17.984761904761903,115.19904761904763,225.10857142857145
153,34.802857142857135,137.24714285714285,210.2457142857143
154,54.06666666666667,155.40761904761905,192.03476190476192
155,76.14285714285714,167.7947619047619,172.85238095238097
156,98.93333333333331,176.34428571428575,150.76714285714286
157,121.68047619047618,178.3852380952381,129.29523809523812
158,143.99047619047622,175.36238095238093,107.14952380952383
159,166.68136363636364,165.78818181818184,85.33772727272729
160,185.72739130434783,152.73652173913044,65.8004347826087
161,203.4295454545454,135.19272727272724,47.67409090909091
162,218.38909090909098,112.99227272727272,31.645909090909086
163,230.57904761904757,87.80333333333336,19.432380952380953
164,239.3636363636364,59.60954545454546,9.226818181818182
165,244.34590909090912,30.074999999999992,2.357727272727273
166,246.11714285714285,-0.40761904761904755,-0.8947619047619049
167,243.73285714285709,-32.12333333333334,0.38904761904761903
168,237.60500000000002,-63.23772727272728,4.581818181818181
169,227.89952380952383,-91.21523809523808,11.440000000000001
170,214.34043478260864,-117.16173913043477,22.476956521739126
171,198.57428571428574,-139.25285714285715,36.06333333333333
172,181.10571428571424,-158.0233333333333,52.17666666666667
173,161.87000000000003,-172.25857142857143,70.5457142857143
174,139.96238095238098,-181.5304761904762,89.4895238095238
175,118.6791304347826,-186.5021739130435,110.69
176,96.71380952380953,-186.54142857142855,131.46999999999997
177,74.36863636363637,-181.0409090909091,152.98636363636365
178,53.86190476190476,-170.61857142857147,173.05
179,35.25428571428571,-154.98285714285717,191.9752380952381
180,24.437142857142867,-192.7076190476191,156.2676190476191
181,47.65428571428571,-204.45523809523812,133.75476190476192
182,72.35857142857145,-210.1247619047619,108.37476190476197
183,96.88904761904763,-210.1180952380952,85.46190476190476
184,120.68619047619049,-205.01428571428573,62.96523809523809
185,145.00863636363636,-194.13090909090909,40.98090909090909
186,167.19,-179.11380952380955,19.913809523809526
187,187.60523809523806,-158.732380952381,1.615714285714286
188,205.45095238095234,-133.53285714285715,-13.880952380952381
189,220.1157142857143,-103.5038095238095,-26.645238095238092
190,230.87409090909088,-74.70636363636362,-35.10090909090909
191,238.9286956521739,-40.54391304347826,-40.823913043478264
192,242.6642857142857,-2.0471428571428567,-42.591428571428565
193,241.40739130434778,31.376956521739135,-39.025217391304345
194,235.97782608695653,65.57869565217392,-31.944782608695657
195,226.08391304347828,98.9930434782609,-20.539565217391306
196,212.93761904761902,127.06333333333335,-7.742380952380951
197,196.97476190476186,151.13428571428574,9.65
198,177.3380952380952,172.72380952380954,29.239047619047614
199,155.01857142857145,189.04000000000002,51.60714285714287
200,132.39545454545458,200.08499999999995,73.94181818181816
201,106.47380952380949,205.23000000000005,98.79666666666667
202,79.95571428571428,204.07714285714286,124.47666666666667
203,55.08181818181818,196.5886363636364,149.32000000000002
204,29.54,183.35000000000002,172.71227272727276
205,6.823809523809524,163.6147619047619,193.78333333333333
206,-13.334761904761903,140.2876190476191,211.69380952380956
207,-29.907142857142862,111.89857142857143,227.16047619047617
208,-42.785909090909094,79.90090909090908,237.83090909090907
209,-51.556086956521725,46.376086956521746,244.27782608695657
210,-56.13045454545454,11.208181818181817,246.87681818181818
211,-57.15761904761906,-24.426190476190477,245.5542857142857
212,-52.64666666666666,-60.04666666666668,239.66428571428574
213,-43.61333333333334,-94.08083333333333,230.62124999999995
214,-30.80190476190476,-124.27285714285715,216.22809523809525
215,-14.04952380952381,-153.09333333333336,198.1957142857143
216,-66.83000000000001,-139.27047619047616,197.38238095238094
217,-81.71761904761905,-106.4795238095238,214.18142857142863
218,-89.31181818181817,-79.0509090909091,223.71545454545458
219,-95.9247619047619,-41.375714285714274,232.1352380952381
220,-97.66142857142856,-3.016666666666667,233.9157142857143
221,-94.50619047619047,36.30761904761904,234.3509523809524
222,-86.50363636363636,75.1840909090909,227.41681818181823
223,-73.43590909090909,110.32863636363632,217.2404545454545
224,-56.22142857142857,143.7004761904762,202.75285714285712
225,-35.85380952380952,172.0385714285714,184.51809523809524
226,-12.004285714285716,194.59142857142854,162.98190476190476
227,15.008181818181816,212.50727272727272,138.0781818181818
228,44.13454545454545,223.47181818181818,109.9190909090909
229,71.89285714285714,227.48142857142855,83.55380952380953
230,100.11,223.7090476190476,56.1752380952381
231,128.19095238095238,213.73380952380953,28.505238095238102
232,152.75909090909093,197.51590909090916,4.699999999999999
233,175.46045454545452,176.33454545454546,-19.237727272727273
234,194.9181818181818,149.20863636363637,-39.59590909090909
235,210.98318181818183,117.9309090909091,-55.903636363636345
236,221.96428571428572,83.31523809523812,-69.3757142857143
237,229.28333333333333,46.26,-78.39238095238095
238,231.34347826086955,8.385652173913044,-82.91782608695652
239,229.49857142857144,-31.756190476190483,-82.1990476190476
240,221.6619047619048,-70.40571428571428,-77.21809523809524
241,210.16739130434777,-105.86608695652173,-68.57652173913044
242,194.3647619047619,-138.45142857142858,-54.355238095238086
243,175.07090909090905,-166.625,-38.70181818181818
244,153.62809523809523,-190.92904761904762,-20.118571428571432
245,129.59761904761905,-208.87285714285713,2.051904761904762
246,102.80666666666667,-222.06904761904767,27.0347619047619
247,76.26,-228.6822727272728,52.21863636363637
248,48.27523809523811,-229.60809523809522,80.14714285714284
249,20.478571428571428,-223.7780952380952,106.54904761904761
250,-5.03952380952381,-211.3038095238095,131.77809523809523
251,-30.00047619047619,-192.8485714285714,158.16333333333336
252,-38.150000000000006,-222.28952380952376,107.11380952380952
253,-10.463333333333333,-234.88714285714286,79.84666666666666
254,18.79333333333334,-240.94285714285712,52.02571428571429
255,47.78857142857143,-240.89761904761906,23.902857142857144
256,76.01523809523812,-234.35095238095238,-2.8928571428571437
257,103.36476190476193,-221.5985714285714,-28.36619047619048
258,128.5677272727273,-202.09863636363636,-52.41863636363637
259,152.0066666666667,-178.4209523809524,-72.49238095238097
260,173.3204761904762,-148.4652380952381,-90.27380952380952
261,189.90272727272725,-114.3627272727273,-105.01954545454547
262,202.33772727272725,-79.41818181818184,-115.17909090909093
263,210.70999999999998,-40.21857142857143,-119.82666666666665
264,213.97272727272727,5.036818181818183,-121.69318181818184
265,211.96142857142854,43.52714285714286,-117.99571428571426
266,205.5190476190476,82.99714285714288,-109.42095238095237
267,192.8952380952381,122.39476190476192,-95.46428571428574
268,178.2395238095238,154.40761904761902,-79.40380952380951
269,159.38857142857142,182.3261904761905,-60.575238095238106
270,136.46857142857144,206.84047619047618,-36.18523809523809
271,109.9095238095238,225.45809523809518,-9.772380952380953
272,82.26428571428572,236.78761904761905,17.659523809523808
273,52.921428571428564,242.66523809523815,46.37047619047619
274,22.01809523809524,240.43809523809517,76.06761904761905
275,-8.069047619047618,231.20571428571427,104.30523809523811
276,-36.99380952380952,215.21619047619052,130.96333333333328
277,-63.41238095238096,191.1847619047619,155.77333333333334
278,-85.89095238095237,163.4752380952381,176.6190476190476
279,-105.03238095238092,129.69666666666666,193.12047619047618
280,-119.98478260869565,92.64652173913045,205.82565217391303
281,-129.84904761904758,53.292857142857144,212.472380952381
282,-134.67142857142858,12.119523809523809,216.4652380952381
283,-134.5421739130435,-29.700434782608696,213.7026086956522
284,-129.10782608695652,-70.83304347826088,206.54826086956527
285,-118.58904761904762,-110.00904761904762,194.69
286,-102.99272727272727,-146.07863636363638,177.78409090909093
287,-82.53090909090908,-177.7627272727273,157.0881818181818
288,-134.10238095238097,-152.3557142857143,149.6809523809524
289,-150.29619047619047,-116.84428571428569,166.63809523809525
290,-159.8661904761905,-86.93142857142858,177.0890476190476
291,-166.47428571428574,-45.811904761904756,186.4595238095238
292,-168.99761904761903,-4.284285714285715,190.56238095238095
293,-165.4980952380952,38.92857142857142,189.54666666666668
294,-157.3190476190476,81.58904761904763,184.36714285714285
295,-144.23571428571427,121.19190476190477,172.52714285714288
296,-126.14619047619047,157.45285714285717,156.91904761904766
297,-103.02772727272728,188.57045454545457,137.28999999999996
298,-77.90227272727273,214.8772727272727,114.1590909090909
299,-48.76428571428572,233.9614285714285,87.2804761904762
300,-17.235238095238092,246.73904761904765,57.197142857142865
301,13.477272727272725,251.33727272727273,27.676363636363636
302,45.00333333333333,248.35523809523806,-2.6799999999999997
303,74.92761904761906,237.53142857142853,-33.26761904761905
304,102.83476190476192,221.23190476190476,-59.69333333333332
305,127.62666666666664,198.10857142857145,-84.64380952380952
306,148.75714285714284,168.36999999999995,-107.92761904761905
307,166.46857142857144,135.42238095238093,-125.43571428571427
308,179.05521739130432,97.47608695652173,-140.15782608695653
309,187.78476190476192,56.89571428571427,-149.9238095238095
310,190.52142857142857,15.241428571428568,-155.6509523809524
311,188.73238095238096,-27.98952380952382,-156.97619047619048
312,180.97666666666666,-70.62,-151.4890476190476
313,169.1666666666667,-109.32761904761908,-141.83952380952383
314,152.04142857142855,-145.0261904761905,-128.56809523809522
315,131.35380952380947,-176.5709523809524,-109.89190476190474
316,107.63523809523811,-201.93952380952382,-88.62380952380954
317,81.60318181818182,-222.92772727272734,-65.55636363636363
318,52.87904761904761,-238.36333333333337,-38.301904761904765
319,23.360952380952376,-245.76619047619045,-10.678095238095239
320,-7.352857142857141,-247.0647619047619,18.264285714285716
321,-37.592727272727274,-241.61681818181813,47.729545454545466
322,-65.78428571428572,-228.11380952380955,76.94999999999999
323,-93.39916666666666,-207.7295833333333,103.82541666666668
324,-96.93545454545455,-225.94090909090912,45.336818181818174
325,-68.82523809523808,-238.46761904761902,17.049999999999997
326,-38.28217391304348,-244.87304347826085,-12.39217391304348
327,-8.486666666666666,-244.14571428571426,-41.20666666666667
328,20.316190476190478,-236.72380952380948,-68.67904761904762
329,48.17714285714286,-222.7028571428572,-93.99285714285715
330,74.03545454545453,-203.14727272727268,-117.55409090909092
331,97.61347826086957,-177.97695652173914,-138.49565217391304
332,118.83681818181817,-147.10000000000002,-157.9154545454545
333,135.99681818181818,-111.56181818181814,-172.88500000000002
334,148.00714285714284,-75.90999999999998,-182.3447619047619
335,156.54363636363635,-35.48272727272727,-187.89409090909092
336,160.09238095238095,11.195238095238096,-188.6104761904762
337,157.51095238095235,50.21142857142856,-184.08095238095243
338,150.71714285714287,91.30238095238097,-175.96714285714287
339,137.4680952380952,131.50428571428571,-160.3842857142857
340,121.79809523809523,164.18952380952382,-144.31047619047615
341,102.0495238095238,192.35999999999999,-123.26285714285714
342,77.33523809523808,217.32000000000005,-99.02714285714286
343,49.95863636363636,235.96772727272722,-70.24
344,22.654999999999998,247.95272727272732,-42.96318181818182
345,-8.60590909090909,252.1631818181818,-13.660454545454547
346,-40.2247619047619,250.452380952381,17.049523809523812
347,-70.72476190476192,240.10666666666665,46.136190476190485
348,-100.46391304347824,222.51391304347825,72.98739130434784
349,-128.19142857142856,197.91619047619042,98.5809523809524
350,-150.57818181818183,168.60590909090908,118.70272727272726
351,-169.81238095238095,133.70619047619047,136.5095238095238
352,-185.11499999999998,94.74772727272726,148.75954545454547
353,-194.2904761904762,54.787619047619046,156.09857142857143
354,-198.92238095238093,12.566666666666668,159.82333333333332
355,-198.55,-30.128095238095234,156.48809523809527
356,-192.85333333333332,-72.72476190476192,148.30333333333334
357,-181.34636363636366,-113.36363636363636,136.46863636363636
358,-164.81181818181815,-149.43681818181815,118.99045454545453
359,-143.17761904761903,-182.48380952380953,96.48952380952382
360,-188.4180952380952,-146.86714285714282,81.35714285714285
361,-204.83954545454546,-112.23818181818183,98.33318181818181
362,-213.79095238095238,-83.37380952380953,108.38095238095241
363,-221.15391304347827,-43.78043478260871,117.02869565217392
364,-223.7657142857143,-3.738571428571429,121.77857142857144
365,-221.5527272727273,38.25318181818182,122.29272727272728
366,-213.26695652173913,79.4678260869565,116.57652173913044
367,-200.4777272727273,117.81,106.47318181818181
368,-183.03272727272727,153.49227272727273,90.73727272727272
369,-162.30142857142852,184.25142857142856,72.84666666666665
370,-137.70047619047617,208.7104761904762,50.223333333333336
371,-109.81318181818179,229.05363636363637,23.377272727272725
372,-79.2072727272727,241.2659090909091,-5.372272727272727
373,-49.536666666666676,246.88380952380953,-34.42333333333334
374,-19.329565217391302,244.33130434782603,-63.03086956521738
375,10.45863636363636,234.81909090909087,-92.28590909090907
376,37.34190476190477,218.83666666666664,-118.44285714285715
377,61.90714285714286,196.5685714285714,-142.5147619047619
378,82.8595652173913,168.35608695652175,-165.75
379,100.25409090909089,136.73499999999999,-183.53227272727273
380,112.76045454545456,99.7522727272727,-197.49272727272728
381,121.15142857142857,60.732857142857135,-208.27571428571432
382,124.52285714285715,21.303809523809523,-214.5761904761905
383,122.72782608695653,-20.80086956521739,-214.8865217391305
384,115.37909090909092,-61.967727272727274,-209.94000000000003
385,104.08181818181816,-99.98136363636364,-201.07136363636363
386,87.66333333333334,-134.31238095238098,-187.08095238095237
387,68.21952380952382,-165.2657142857143,-170.7990476190476
388,45.89380952380952,-190.4761904761905,-150.6295238095238
389,20.62333333333333,-210.66428571428565,-127.04619047619049
390,-6.801428571428572,-226.04428571428568,-101.19047619047619
391,-35.463809523809516,-234.2047619047619,-74.92380952380951
392,-64.94761904761906,-235.47285714285707,-46.28238095238095
393,-93.92434782608697,-229.95304347826092,-17.99086956521739
394,-121.9761904761905,-218.15857142857146,9.335238095238097
395,-148.57285714285712,-198.9347619047618,36.23285714285714
396,-145.6840909090909,-202.94136363636363,-22.12863636363636
397,-119.56681818181818,-214.42181818181822,-47.80727272727272
398,-92.51863636363636,-219.5604545454545,-74.10227272727272
399,-65.175,-218.12818181818184,-99.19318181818181
400,-38.8747619047619,-211.0947619047619,-124.39523809523808
401,-13.688571428571425,-198.96809523809523,-148.4209523809524
402,10.30909090909091,-180.14181818181817,-171.1472727272727
403,31.566363636363633,-157.1659090909091,-189.63636363636363
404,49.99043478260869,-128.43391304347824,-206.26086956521743
405,65.91190476190475,-96.44238095238096,-219.1628571428571
406,76.10904761904762,-63.773809523809526,-227.16142857142853
407,83.46727272727273,-27.31681818181818,-232.58863636363628
408,86.25761904761903,15.491428571428568,-232.7590476190476
409,84.56260869565217,50.898695652173906,-228.9026086956522
410,77.52499999999999,88.31272727272727,-221.08090909090913
411,65.49428571428572,124.25,-207.80523809523814
412,50.903809523809514,153.97190476190477,-191.5566666666667
413,32.586363636363636,179.98772727272726,-172.7077272727273
414,10.963333333333333,202.46285714285716,-149.63000000000002
415,-15.031904761904766,218.912380952381,-124.97095238095233
416,-40.54863636363636,229.4086363636363,-99.74363636363638
417,-68.40571428571427,233.57333333333338,-72.46285714285713
418,-97.67952380952381,230.07238095238097,-44.31142857142857
419,-124.87857142857145,220.69142857142856,-17.304761904761904
420,-152.60363636363638,204.39545454545453,7.555909090909091
421,-177.1182608695652,181.52434782608697,29.84913043478261
422,-197.43476190476196,154.80190476190475,49.477619047619044
423,-214.6747619047619,122.4828571428571,63.62238095238095
424,-228.23095238095235,86.94857142857144,74.88714285714286
425,-236.7618181818182,50.38772727272727,82.26954545454544
426,-240.68142857142854,11.561904761904762,82.85761904761905
427,-239.4572727272727,-27.039545454545454,81.77590909090912
428,-233.75333333333336,-66.19095238095238,72.67142857142856
429,-223.33954545454552,-102.67318181818182,60.785454545454556
430,-207.9142857142857,-135.30619047619044,45.602380952380955
431,-188.18391304347824,-165.4217391304348,25.025217391304345
432,-220.36,-123.59952380952384,3.738095238095238
433,-234.64190476190475,-94.14476190476189,19.355238095238093
434,-242.57666666666668,-70.09047619047618,27.780952380952378
435,-249.3460869565218,-36.20826086956522,35.66
436,-251.47571428571433,-1.9642857142857142,40.654285714285706
437,-249.87190476190477,33.063809523809525,40.20095238095238
438,-243.56307692307686,68.725,35.728846153846156
439,-233.40954545454545,101.75045454545453,27.883636363636366
440,-218.64476190476194,132.08571428571426,14.015238095238098
441,-200.99714285714285,157.61619047619047,-1.4828571428571427
442,-179.9868181818182,179.21545454545455,-20.170454545454547
443,-156.86086956521737,196.4517391304348,-41.93826086956521
444,-131.36863636363634,208.18499999999997,-65.94590909090908
445,-105.0147619047619,212.66476190476186,-91.09857142857142
446,-80.03142857142855,211.3852380952381,-115.41428571428568
447,-54.654545454545456,203.4522727272727,-140.38090909090909
448,-31.05714285714286,190.20285714285714,-162.76
449,-10.764090909090909,171.51363636363638,-183.83772727272728
450,7.783333333333331,148.1704761904762,-203.4038095238095
451,22.444090909090907,121.3559090909091,-218.61727272727273
452,33.360476190476184,90.71,-231.2657142857143
453,40.56999999999999,57.479565217391325,-239.99565217391302
454,44.04695652173913,23.873478260869568,-245.2930434782608
455,42.59714285714286,-12.264285714285712,-244.5071428571429
456,36.71428571428572,-46.55571428571428,-241.78666666666663
457,27.66809523809524,-78.6642857142857,-234.82809523809522
458,14.027142857142852,-108.56142857142856,-223.18523809523808
459,-2.4428571428571426,-134.35904761904763,-209.0195238095238
460,-21.24476190476191,-155.82000000000002,-192.56904761904767
461,-42.14086956521739,-174.32130434782607,-173.67956521739129
462,-66.08095238095238,-186.72095238095238,-151.33952380952383
463,-89.47095238095237,-193.80857142857144,-127.95285714285716
464,-114.95318181818183,-195.62272727272727,-105.18590909090908
465,-140.1480952380952,-191.38857142857145,-80.79809523809524
466,-163.57318181818184,-182.11681818181822,-57.07318181818182
467,-186.44238095238092,-165.70666666666668,-33.87714285714284
468,-178.77952380952382,-153.2447619047619,-88.4314285714286
469,-159.22454545454542,-161.00500000000002,-108.77090909090909
470,-137.39333333333337,-165.03809523809522,-129.23285714285714
471,-116.9604761904762,-163.94,-149.13000000000002
472,-96.9004761904762,-158.34285714285716,-168.06761904761908
473,-76.98523809523807,-148.00714285714287,-186.93714285714285
474,-58.782272727272726,-133.61681818181816,-202.34863636363642
475,-42.96761904761905,-115.61238095238096,-217.6509523809523
476,-28.264545454545463,-93.50500000000001,-230.35727272727274
477,-16.940909090909088,-68.21954545454545,-239.48681818181822
478,-9.001304347826087,-43.609565217391314,-246.06739130434784
479,-3.4066666666666654,-14.973333333333333,-250.00190476190485
480,-0.9542857142857144,18.885714285714283,-250.77285714285722
481,-3.4233333333333333,45.24142857142857,-246.69904761904755
482,-9.043636363636363,73.50272727272727,-240.27318181818183
483,-18.451428571428572,102.16523809523811,-229.1895238095238
484,-29.79857142857142,124.7552380952381,-216.67571428571432
485,-44.33428571428571,143.96761904761908,-201.5961904761905
486,-61.74565217391305,161.35043478260872,-184.81869565217391
487,-80.98476190476188,174.18285714285716,-164.66190476190474
488,-101.87095238095237,180.72238095238095,-144.92666666666668
489,-123.32619047619049,184.55857142857147,-124.22619047619048
490,-145.97761904761907,181.46714285714285,-102.65476190476188
491,-167.21904761904764,173.577619047619,-82.39857142857143
492,-187.75375,160.45166666666668,-63.27291666666665
493,-206.68772727272733,142.5009090909091,-45.06636363636364
494,-222.41727272727275,121.43727272727273,-31.040000000000006
495,-235.08952380952377,96.66809523809526,-20.030952380952378
496,-245.4731818181818,68.89772727272725,-10.908636363636365
497,-251.66999999999996,40.36227272727272,-6.609545454545454
498,-254.15619047619052,10.171428571428569,-5.359047619047618
499,-253.4814285714286,-19.252380952380957,-7.585714285714286
500,-248.80333333333328,-49.730000000000004,-13.548571428571424
501,-240.04238095238094,-77.6952380952381,-23.35761904761905
502,-228.17136363636365,-102.86681818181819,-35.98863636363636
503,-212.3543478260869,-125.68434782608696,-51.826521739130435
504,-226.71521739130435,-83.60869565217394,-75.88608695652174
505,-236.40761904761902,-63.53380952380952,-64.47
506,-242.74136363636362,-45.98681818181819,-58.072272727272725
507,-247.4486363636364,-22.827272727272728,-51.88545454545454
508,-249.37238095238104,0.6861904761904762,-49.60238095238095
509,-248.70476190476197,24.977142857142855,-49.20619047619047
510,-244.97761904761904,49.58476190476191,-51.63666666666667
511,-237.85666666666665,72.19,-56.68095238095238
512,-227.73761904761903,94.00571428571428,-66.31809523809524
513,-215.36142857142855,111.98523809523807,-76.13761904761907
514,-201.54826086956524,127.54130434782608,-89.28695652173914
515,-185.42523809523811,139.7766666666667,-104.20761904761903
516,-167.81095238095236,148.0595238095238,-121.62904761904763
517,-150.07454545454544,152.33363636363632,-137.71681818181818
518,-132.24043478260867,151.23999999999998,-154.66913043478257
